id	subtask_b
1135471938304905218	non
1078466589157138433	non
1046857490615472129	non
988345526918828032	oth
1127744399734136834	non
999173569610383361	non
1175076787505831936	non
1071160051728048129	non
1129872148783353857	non
1010288751166345222	oth
1124707672257908741	non
1162813558364749824	trg
1100494346057596928	non
1178393720091283462	prof
1061698186161651712	non
1011012147940294657	non
1177289565352136704	non
1121024167787343877	non
1026835067077898242	trg
1020971897117343744	non
1150801465948168194	non
976864791284330496	non
1071817217325588481	non
1058609085552173056	non
1032861092777795585	non
985188538114281473	trg
1083017432812478468	non
1116606991680466944	trg
1016427935446728704	trg
1155861494648770560	non
1154365636484698114	non
1038347093872717824	non
988198611942100993	non
1106586304182140928	trg
1013505315172769792	non
1104368464452440064	non
1106701815368900608	non
1117957977246502916	oth
1100270115017367553	non
1176479095565246464	prof
1096158562697531395	non
1129724923142901764	trg
1105216046540169216	non
1084582684679131137	non
1143501316389576704	non
1042611508558082048	non
1161708083439132677	non
1019306901245480962	non
1157744008069898240	non
1142098599414849539	non
1169522834286292992	non
1024617545628831744	non
1129909638508482560	trg
1015143261869084673	non
1013811605916848135	non
1013289527937568768	non
1144340995200495617	non
978338764115402752	trg
1060665488810876929	non
1026566294114631680	prof
1166295988111368192	non
1155809627285741568	prof
1009792529796132865	non
1059452772284739584	non
1149641668506689536	non
1006146892634427392	trg
1097485190274994181	non
1097178161232646144	non
1144175247014453248	non
1056577415445655555	trg
1076139078045773824	trg
1011043449225863168	non
1082427050475094016	trg
1036019196516290560	non
1060882478158749696	non
1035337267592785921	non
1042926075406364674	non
973569102857015296	trg
996814464182898690	non
1171366054960017409	non
1037582233236856832	non
983764898512539648	non
987924517229080577	non
1169028075767644161	non
1117338259384872961	non
1015173268360323073	non
1106710921148354561	non
1147407044791742464	non
1096831799731384320	non
1037706655608266753	non
1164474508608180224	non
1158341723417915392	non
1008851690622251008	non
1059906169681182720	non
1170264194815541249	non
1147765113820258305	non
1163738926152060929	non
991240581656522752	non
1148531103436873728	non
976910015469637632	non
1129727127719489539	non
1009001911947841536	non
1015608040018542592	non
1050394205657489409	non
1086627373062258690	non
1087364715662270465	non
1032560514143068160	non
1169243426472288257	non
1159475925018447873	trg
1009853060829581314	non
986179584361160705	non
1030845943036428288	non
979732365420441601	non
987795315779620864	non
1019588687611514881	non
1100541487559905280	trg
1045325129734135809	trg
1105816925035212800	trg
1024625559769362432	non
1009296571975000064	non
1144916909579784192	non
1109839460194287626	non
1156674128126119937	non
1127244970585403393	non
1044999013815275521	non
1008050833987076096	non
1121084116949250048	non
1093674834868011009	non
1023604096132104193	non
1077941091138191362	non
1030924259412111360	non
1003256127650455552	non
1151387048760229888	trg
1176874523381116938	non
987979922793779200	non
1106612027009708033	non
995374808828440576	non
1169471595330621440	non
1083026368991019009	oth
1000530835286740992	non
1001516032283103232	non
1119713195873198080	non
1081284497671442433	non
1111239788441538560	non
1176143315311505410	non
1151179104768724992	non
1163887963266326529	non
1087765924332085253	non
1032648018061873152	non
1159010732022910976	non
1083743391408631808	non
1030269308172161024	non
1059316839627608064	non
1129070974136180736	non
1080858958586413056	non
1172790704185233409	non
980659587186593792	non
1155603225883631618	non
1147893315586670592	prof
1090151601640226816	non
1134270684924993538	non
1123271266721574918	non
1057302867537608704	oth
995963991548669953	non
997784686519898113	non
1048221560958590978	non
1077437952127574016	non
1080933987672121344	non
1127298611925127168	non
1169116564601344001	trg
1162702085605023750	non
1112290741135515648	trg
1138836773323399170	non
984565223544819712	non
988111874267996160	non
1011336463458492422	trg
1079434320832532480	non
1144962876416897024	non
1163388289828773888	trg
1146765400534921216	non
1044181132059774977	trg
1161929557655662592	non
1036256838432575489	non
1000737000113262592	non
1115679786532245504	non
983249718158426113	non
1077365281306087425	prof
1053398683293794304	trg
1106317567340236800	non
1133995829818273793	non
1165231104560963589	trg
1138454811186257920	non
1144546916077907968	non
1155618861326225416	non
1082725789769048064	non
1176788739902844931	non
977899046147903488	non
1099076166768566272	non
999808880124325888	non
1024704923517300738	non
1032208600897282048	non
1147098808993685504	non
1025441435632496643	non
1036903281459687424	trg
1154777762466586624	trg
1119534804045893632	non
1134851469524553728	trg
1015364365418102784	trg
1147525770492952576	non
1093541082833608704	non
1010091721001242624	trg
1036844640345972736	trg
1172209926233628672	non
1109684704498855939	prof
1117888325040271360	non
1169544409580494848	non
1072648941626376193	non
1017660423871631360	non
996144748569284608	non
1138006277009756160	non
1024302672659267585	non
1166198727880695813	non
1173267772643696640	non
1174685990247706624	trg
1119010428154261505	non
987642328688005121	non
1155584321874477062	non
1073575778506420225	non
1007996447302782976	trg
1165014078298963968	non
1175201262641414147	non
1176199028222156800	trg
1134829384672665602	non
1092054117755822080	non
1068878627117441024	non
1015267414605553664	non
1130826387596742657	trg
1012262552280227841	non
1107175001982189568	non
1112037293798379527	non
1100692130043957248	non
1026358486630887424	non
1070476019625279488	non
1017695491096760320	non
1038784441383038977	non
1158022803779727360	non
1121488724838187010	non
1010932402640826373	trg
980167553120198656	non
1144754866084110338	non
1163944642548776960	non
1073879302683406336	trg
1145421797195694080	non
1126375532877230080	oth
1118622085994156032	trg
1165271209736642561	non
1044849927065665537	non
1134122933335576576	trg
1153275546136141825	non
992698695543087104	non
1039559547625586688	non
1002997527514361856	non
986723565197316096	non
1039501604892889088	non
1130758989220913153	non
1095677191940202496	non
1115753480650743811	non
1116500243380604929	non
1152727274887766016	non
1110219167108657152	non
1084383406635606016	non
980384716380614657	non
1026947329318903809	trg
1168077332898336769	trg
1079820344301629441	non
1163139302328610818	non
1173728319939993605	non
1157579662006063105	non
1094255066427604993	non
1053975575054946307	non
1123895530759905280	non
1127638414596169728	non
998366928740773893	non
1161315980972138496	non
1174173715405447170	non
1129682313963552768	non
986180768828477446	non
1043250800057872385	non
1098162905160257536	non
1035282618831519745	trg
994804709788733440	non
994604012585570304	trg
1174376624328007686	trg
1153562980933652480	non
1035057496967274498	non
1077189869326254082	non
1072541260836147202	non
1162994390907969536	non
1120639877119389697	non
1005880208451407873	trg
1017448396125294592	prof
1139987336769486848	non
1172478833599143936	non
1161752134473388033	non
1142072354417389569	non
1162614288097456128	non
1158248912739864577	non
1123997204203622400	trg
1119283598258003968	non
1132503015615811585	non
1123587552341053440	non
1081974055861977089	non
1173508583000018944	non
977147068887306241	non
1006987878356996096	non
1175682615418007557	non
1088721087129620480	prof
1160687738150150145	trg
1054144171429298176	non
1168809199008174080	trg
1001489779958190081	non
996667672833200128	non
1082188967322271746	trg
1073110985727184896	non
1006451082090991616	non
1041992477476044801	non
1156853426132856832	non
999743296082673671	non
1139301409487249410	trg
1173880818579726336	trg
1160982750129774593	non
1086313236578869249	non
1177457145660370946	trg
978227365603172352	trg
1173711396984541184	non
1039946220763074560	non
1148563437133451264	non
981597894267596806	non
990535512439099397	non
986677066312638464	non
990728029696557057	non
1129009014896058368	prof
1059115883749167105	prof
1098632120166166529	trg
1161603602483503106	non
1124747305226207233	non
1069902362859454466	non
1105736302232666112	non
1166423172603895814	non
1125703727606829056	trg
1112063143847608320	non
1137153180364447745	non
1031458434191900672	non
1167571738026270721	non
1136550300960088065	non
1111764751191851014	non
1173323825469120513	non
988857487175684097	non
1149664753062563841	trg
1157780298475757569	non
992413746340429826	non
1106071572182433792	non
994192210907336705	non
990199301132443648	oth
1155451460940943360	non
982146586829504512	non
1149506423514025984	trg
1136609746121875457	non
1088451035545260034	prof
1165010764509437954	non
1138069874251616259	non
1158990376591601665	non
1043127884343402497	non
1033536654378774528	non
1163557913446604800	trg
1121422821509488640	non
976837325903638528	trg
1104350342106566661	trg
1072117164000403456	trg
1149095651025850369	non
1059355070129676288	trg
1055077974767218688	non
973865343323115521	non
1116183267600945152	non
1150256726593155074	prof
1101230132679925761	non
996377288433430528	non
1082254052627566593	non
1117777698942803968	non
1132846044465827845	trg
1022517389009842176	non
1079793156701474817	non
1037641441701441537	non
1119304762376294400	non
1106128181646495744	non
1166169683457970177	prof
978158127806930944	non
1145219534892273664	non
1130835492780630016	non
1110972517550833666	oth
1133812186516742146	non
1118244250179731456	non
1032919243724152832	trg
1003298783050989568	non
1159971048378568707	non
1109110641917419521	non
984913619849830400	non
1002581405426044928	non
1139513888314183681	non
1100634799688114176	non
1103930672635236358	non
1007903369657225216	non
1172177517773557767	trg
1083354457407131650	non
991741919255547904	non
1143887504124338176	non
1117349882090663936	non
1147039318667669505	non
1058315425652588545	non
1041457088151605248	non
1036281654145208320	trg
1083010634483228672	non
1107260756775575552	non
1058832780166094849	non
993817603155136512	non
1080088841044791301	non
1093204502142947328	trg
1059124857944883200	non
1048189773049942016	non
977182562400555016	non
1013866416125202432	non
1169603935855882240	non
1093745810473402368	non
1101535849722859521	non
1095663437789704192	non
1129643340553707520	non
1108238160683773952	non
1035175885643689984	non
1159974831015829505	non
1151517497595695105	non
1126405771342819331	non
1050402435112587265	non
1139522207795822593	trg
973805018804518912	non
1009510348876124160	non
1113839879987789824	non
1001012225883164672	trg
1050460212128337920	non
979539611411206144	non
1162078019080601600	non
1142491290732519424	non
1018334941493497858	non
1084021327449767936	non
990580547494793216	non
1115621082675982338	non
1117039499459084288	non
1085577836885405697	non
1081930623957258242	non
1097798328983699456	non
989721628157202434	non
1162039011793416198	non
1097866516509483011	non
1166603806383247366	non
1086206565844221952	non
1176424054573666304	non
1038282248557146112	non
1060835663376011264	non
1145768050102345728	non
1115208960628465664	non
1169683265676070913	prof
1135596225296814080	oth
985898488591462400	non
1156260037620371462	non
1172951031904428033	non
1081839184938233858	oth
973569099619061760	non
1146383203718094848	non
1011523417957421056	non
1095017000080949249	non
1127321684330078208	non
1060169230132432896	trg
1013639582926147584	non
1012629305745203202	non
1039141932637802496	non
1118915842220134406	non
1077520239468916736	trg
1172255692432052224	non
1055888823320829952	trg
1060580069717037056	non
1172208506512052224	non
1178415333281013760	non
1077363466661490688	non
1095767603631534082	non
1020341842183884800	non
983718759323045888	non
992074761999089664	non
1129575942467260419	non
1053291688117108737	non
1175149115119984641	trg
1171047144813486091	non
1020592657284911104	non
1077923912225157120	trg
987250115692908544	non
1169727800116428800	non
1036697289144852480	non
1160169087135301632	non
1080345831851548672	non
1051449938889101314	prof
1094916820585402368	non
1158482137164726272	non
996078518927872001	non
1044357750132809728	non
974938959020208128	non
993951562358763520	non
1121534526214279168	trg
986679079029166082	non
1040620789626793985	non
1099159715064528896	non
1165212319334445056	trg
1012714458450485248	non
1174045835920908288	non
981558495857266690	non
1178603935675887618	non
1174292847136256000	non
1139947212513927168	non
1040238055498637312	non
1118941397233565696	non
1082376882170011649	non
1109376096745803776	prof
1044980701567897603	non
1001491805320380417	non
1156334658017222656	non
977582477039620098	non
1041585452095102976	non
1094588641559670785	trg
1147248630933463047	non
1169671793654808578	non
1095610583242686464	non
1133424427419537408	trg
997414346094448640	non
998147314593263623	non
1041030709153083392	non
1024287313776570368	non
1019605198069694464	non
1038739570349752320	non
1004874178678480896	non
1173260584630046720	non
1010067302715445248	non
984437713570017280	non
1113178973679255553	non
1023226516144971776	non
1171824843907653634	non
999549977352384513	non
1174537948588662784	non
1161779868650156032	non
1057281234970337282	non
983053480528089088	prof
990225358359334914	non
1000329336426323968	non
1152442090925768704	non
1094636324215238658	non
1052276085713453056	non
1058305626823102464	non
1104648753405980672	non
1126554786248167424	oth
973569113124753408	non
1023992048607789056	prof
1080515479293317120	non
978378235456221184	non
1088407831198482433	non
1081898617080868865	trg
975388641924190208	prof
1100032255735595008	non
1171033182864650241	non
1037947613931352064	non
1160119363640406016	non
982969417935085568	non
1112369507786506241	non
983621253843030016	non
1042758395135180801	prof
1043228528714686465	non
1058583826132361217	non
1160534304696545281	non
1055694726513356800	non
1026121798381969408	non
1144218049152802816	non
1122885077220888576	non
1020610174124511233	non
1164774567107104768	non
1133048431155531776	oth
1072828170309652480	non
1134482332419801090	non
1120461042792980482	non
1121515023480819712	non
1149068176820510725	non
1174259991819276288	non
1097835581151809537	non
1090381465844703233	non
1175108148803362816	non
995439075774681088	non
1129092544585977856	non
1091741176552669184	non
1170990606543478784	non
1162789289756909569	non
980921816167395329	non
1136536513305595905	non
1068787658363731968	non
1006877736743432192	trg
1095729397582229505	non
984182679661924354	non
1044653374199791617	non
1175909326168498176	non
1132758035250724869	non
1098324448254529541	non
1119181844065456130	non
1123693514934583301	non
1135787919590006785	trg
1126617691647827968	trg
1169951706265923584	non
1057681517093232640	non
1092364823625719809	non
1088455258282516482	trg
1114565622946508800	trg
1173302993107771392	non
1060238946221867008	non
1166792169140736000	non
1007497398615183360	trg
1169373000984145920	non
1094014792082341889	non
1176741815107633152	non
1128917109558403072	non
1175710604058931200	non
1125870069320421376	non
1148909046172397568	non
1173865512859832321	non
1049192365670518784	non
1143831415185915904	non
1145261915918221313	non
996089751454265345	non
1163228386657017857	non
1040918965743230977	non
1088374642761519104	non
1106105041721659393	non
1167824092550090752	non
1018185214252679169	prof
1150919921880186880	non
1167875185912897539	non
1172883731981451264	non
1090195708379045888	non
983712961557614592	non
988530067004444673	non
985419087554711553	non
1106715700582928384	non
1019536887671869440	non
1150651869372592129	non
1086136861003841537	non
1178696640322052096	non
1135267411777773568	non
1131343061521522689	non
1173504379187544064	non
1017382951133335552	non
1045376813143412739	non
1145256898054283265	non
1163447262040731648	prof
1161286398068105217	non
1115156232908812289	non
1139152639059550208	non
1138439199110107146	non
1159156201613139968	non
1138569042950787077	non
1126398678971895808	non
1102070660124340224	non
1158153055541571584	non
981247472906326016	non
1034179689580036098	non
974568693152866305	trg
1164133224173441024	non
1110489833607229442	non
1138176383212040197	non
1143524156841091073	trg
1119957418300014593	trg
1023787767405453314	trg
1054207701834702854	non
1148524577166897153	non
1074774761148960771	non
1051077743616684033	non
1093419454086762496	non
996714945478787072	non
1086653612691021826	non
1169507332847493120	non
1166713384156499968	non
1070230408544051200	non
1120364190005379077	non
1167351309877555200	non
1115243023653384194	non
1178545033701670912	non
1099745356399763457	non
1007025191665504257	non
984729326808641537	non
1133997758715695109	non
1113888386354434049	non
1114932716716343296	non
1143135023505321985	trg
1004686388439277569	trg
1094867918314188800	non
1075086149801123840	trg
1052443287053881351	non
1083230959795879936	non
1104975937517555717	non
997928451586904065	non
1010943639571304451	non
1016737058759507969	non
1040362276589641728	non
1163370510463504384	non
1163104925003522048	non
1100844481564286981	trg
1082654891573678080	non
1070712157015367681	non
1140138245944152064	non
1148999920323571712	non
1070604064797409280	non
1165705454695124993	non
1033723765224550402	non
1101842990602043392	non
1056468843227500545	non
1112341813006872576	trg
976948282042798080	non
1178133195541356544	non
1101593623341223941	non
983267597666934784	trg
1171810730271813636	non
1145291563184074752	non
986661497861492736	non
1127910165708189697	non
1163735877975236613	non
1049217447142809600	non
1174959856324792320	non
1126124060981833728	non
978682463705878529	non
1143172947017961478	non
1002065512099086336	trg
1168133999270727684	non
1126119895983427584	non
1099001340989186048	non
1013827731287695363	trg
1175514897318330369	non
1106852547942322176	non
1105153940864331776	trg
1176502671680950273	non
1129097108894703618	non
1002559077195579392	non
980549447456313344	non
1178712872324665344	non
1006611674558816258	trg
1013020977498918912	non
1139416523989082114	non
990228125626839040	non
1014797830073077760	non
1120747205672013826	non
974524707784466432	non
1113432313101205506	non
1100112814373552128	trg
1043463399823298561	non
1099411174523891712	non
1095394801321762816	trg
1171288708118695936	non
1016261702285971457	trg
982360390419079168	non
1146514961419636736	non
1138855660236529664	non
1142800142338330624	non
1169668199060779009	trg
1159455581696143360	non
1147756415240593408	trg
1111635920992813057	non
988798427441057792	non
1054332997942603776	non
1114905740718825472	non
1061194746411016193	non
1132934265551900672	trg
1125831063295725568	non
1086757165157748738	non
1103472286236098560	prof
1011865936108941313	non
1124779995291901952	non
1136381406752530436	non
1031187618015391744	non
978586638011035648	non
1053222292568846336	non
1000979746388348928	trg
1134216856250855425	non
1071799823538503681	prof
1001900483211137024	non
987101043824693249	non
1009185145004359680	non
1053059240619794435	non
1031525372951703552	non
1168558156378755072	non
1045373142519214081	non
1149253833673125888	trg
1051884174527860736	non
1033006965906178050	non
975761993759100928	non
1154265752519794689	non
1081005513817632770	trg
1022438853444083712	prof
1018609250661228544	non
1068772108715655168	trg
981614052546838529	non
1005918692562087938	non
992980177541042177	non
1055476970618843136	non
1080799698557063168	non
1141415117436915719	non
1020983423186317312	non
1078267114782380032	non
1002328602711650304	non
1164903622058094592	non
1139447437700079616	trg
1072185161452806145	non
1172292601724178436	non
981443159661084673	non
1012110136406630400	prof
1149276122967937024	non
1078726868768116738	non
1175709414713700352	oth
1151030675744722945	trg
1099633507914133504	non
1169341403970846721	non
1073253655162310657	non
1015182787299762177	non
988866379737653249	trg
1090174132816437248	non
1097639032299884544	non
1111890335930683392	non
1012564514234077184	non
1112256655243255809	non
1142671712741449728	non
1153956382787461120	trg
1152686885610905601	trg
987234716616155136	non
1071995162254032896	oth
1113471811164024833	trg
1173079568275714050	non
1021583486073929729	non
1072851887685361664	trg
1173672316372422656	non
1078950451024936961	oth
1074281060777816065	trg
1055251891419013121	non
1056631094219563009	trg
1045371880830578694	non
1110114417755201536	non
1173374164113207296	non
1029335528691433473	non
1053064441116442624	non
1049919676728430594	non
1001896199203454976	non
1161737564149211142	non
1088867667795165184	non
1078607844629536771	non
1128243924152344576	non
1086879662624702464	non
995248659376885761	non
1167686730348138503	trg
1022047171166830592	non
1071831082679574530	non
1090227642899615744	non
1096873038115717122	non
1165191217732304897	non
1031365223679229956	trg
1051597157797646336	non
1021387823608401920	trg
1003233945373368320	non
1106562311626674176	non
1003986550433206275	non
997822674763206658	non
1176090740423897088	non
1023874974371774464	non
1122645927800524800	non
1037020413090574336	non
995632028224774145	non
1152672008158765057	non
1008574385630928896	trg
988325485158551552	non
1034646768552529921	non
1082964754627465217	non
1165663564373331969	non
1137197425238650880	non
1122173655239335937	non
1166783585321439233	non
1159792617087021056	non
1006947709931151360	non
1051563508180103174	trg
984862565057605632	non
1072063305123020803	trg
1165048167529963521	non
991286640139173888	non
1081497749592379392	non
1086233094800191488	non
1024286245738950656	non
1017460337711484928	non
1125493541587881988	non
1171989053081829376	non
992801109721919488	non
1140372643461369856	non
1111348100487106560	trg
998383539354787840	non
999418205633417217	non
991056590898974721	non
1073536680223825920	non
1093776209668947968	non
1119596721577832448	non
1077888752306003969	non
1159811942363648001	non
1155524406191493121	non
999610802020782081	non
1105910323742154752	non
1112408051548651521	non
1056641053175017478	non
990165770708668416	non
974527442172784641	trg
1136970784780574720	prof
1176037396942639105	prof
1044712563462819840	non
1169215504818610176	trg
1166007314110996491	non
985463261364703232	non
1046438264675209222	non
1159783752006078464	non
982697857630302209	non
1026492893048045569	non
1097465668117712897	trg
1132671082476048384	non
1150848998661664772	trg
1078608290228170753	non
1081205454724829184	non
1133068515274100736	non
1105592539887927297	non
1095731735390810112	non
1129522291656806401	non
992106706221043712	non
1116982720331169794	trg
1131336792794390528	non
1044619754240188416	trg
1150462483456569344	non
1093918151954391040	non
978702396388986880	non
1098512162971140096	non
1041618710585335809	non
1170253777322041344	non
1019392170304901120	non
1133396639497031680	non
1148830742576869376	non
1139662307922010114	non
1165678810160914433	non
1174060622331482113	non
1031314267520286720	prof
1159583671222964225	non
1076628474473926656	non
1059027533180604416	non
1111404279422566402	non
1095979748419948544	non
1168077501253312512	non
987740164603744262	non
1096251857515827201	non
1016665774201753601	oth
1027469825361227777	non
975127466627993600	non
1101917992307380224	non
1094362140293632001	non
1158726480324636672	non
1106480222931767296	non
1110611952177430535	non
1083097571634135041	non
1151096669901086721	non
1026355899609358336	non
1117865046493868032	non
1161079229758496772	non
1102296210529046528	non
1113519568209743872	non
1165393765269483525	non
1153571876150697989	non
1048824092365934592	non
1170401883875397632	trg
1072756085025619969	non
1176239416693727232	non
1074272376727224320	non
986263151590199296	non
1053093614765703168	non
1107669143967416320	non
1156518529115598851	non
1001968973901127680	prof
988902300956745728	non
1048545730988789760	prof
1049865376442580997	non
986663246181564416	non
1153781519841841154	trg
1020698453159170048	non
1108971805799268352	non
1161683059072282624	non
1091732824863006721	prof
1025904069326659584	non
1137081583998001153	trg
988925435546361856	non
1037340471125848064	non
1165308097323290628	non
1176150695118102530	trg
994510159580975105	non
1176071459942350848	non
1126361971492892672	trg
1004482943946051587	non
977988047240351744	non
1107169697852735488	non
1081651020839690246	non
1049683431137976322	non
982311877278494722	non
1032413370148741120	non
1081595534324969473	trg
1008393015952633857	trg
1040182139227131905	non
1147634980731981824	non
1145571420887486465	non
1121516562140291072	non
989461904321056769	non
1167714302146568193	non
1043862943547486208	non
1159964772932169731	non
1158670597947363328	non
1097539628213637121	non
1123642861923241984	non
1063168693788663815	non
1154239348180754433	trg
1036212472892588032	trg
1175515080030654465	trg
1129329079566635009	non
1056170096505315328	non
1065801057194975232	non
1077230127539539968	non
992064701172535296	non
1172049930564898816	non
1141780418422853632	non
1017684521137799168	non
976190663908839424	non
1142804153653235712	non
973569108074692608	non
1132745947681832960	trg
1163848661165629440	non
989043977340014592	non
1046387651883020289	non
1086010810260951040	non
1069475115329626113	non
1071726242540544001	non
1092681486980075520	non
1104681421791203329	non
1166677875430428672	non
1097497207144615938	non
1059199506678472704	non
1142492300926492672	non
1164020607064973313	non
1087712869150613504	non
1098499016516689922	non
1078014456540643329	trg
1163415261283835904	non
1174775360283693066	non
1074595962046304256	non
1083449680615358465	non
1172742914947993603	non
975517310256631809	prof
1159304955641159680	trg
1132224823252443136	non
1122805024336355328	non
1122261502671622144	non
1015815815717900288	non
1159555478004936705	non
1121888161997705217	non
1167142290336473093	non
1001224755188502533	prof
1174174220378673152	non
1159835846905696257	non
1123646341119393798	trg
976783961438457857	non
1175825216791957504	non
1148764010340388864	trg
1127072932575027200	trg
1112705510602665984	non
1135183507746152451	non
1170346932771930112	non
982143430250774530	trg
986297494685536256	non
1126600724790566912	non
1075014461621223424	prof
1122049440431378432	non
1135329038816415744	non
1081681702064402432	non
1146807011717406725	trg
1085537832448548864	non
985023862751494154	non
1033740734187401219	trg
1167211555739643910	non
1009931391449157632	non
1061005153170612224	non
1058761718049001473	non
1021874406912679938	trg
1058501925807755264	non
1009347206829297664	non
1085894995767410688	non
1017879806338306048	prof
1082611624979124224	non
1113535989178408971	non
1011735767222284289	non
1154692019350048768	oth
1174326017860800513	prof
1111156476482068480	non
1155955858318098438	non
1168300469384634368	non
1078247578007990273	non
1071481111388348416	non
1003327024172290049	prof
1136680866791546881	trg
1112075822540693505	trg
1157794535436685312	non
1050412685869936641	prof
1154065830830923778	non
1168261379435978753	non
1129032700524785664	non
1031603511765676035	non
1073093509140369408	trg
1176136005004537856	non
1094057343292239878	non
1130524624280838144	non
1070287362951925761	non
1111049139574448128	trg
1106758537349394432	non
1073723273723199488	non
1081827014615670784	non
1044572052387180544	non
1025587078728503297	non
1118306118361604097	non
1134710116287229953	trg
1152920520133939200	non
1120287557416312832	non
1079990683040210944	non
1148524596242583552	prof
1121047300237926403	non
1169536384543207424	non
1086973089672560640	non
1015524158007062528	prof
1138140388613656577	non
1165352278557188097	trg
1050746285068824576	non
1138716117571178498	non
994794422087843840	trg
1175775846730215425	non
1155970371486568453	non
1030829927346724866	non
1172165375997464576	non
1095315052800995330	non
980148448077991937	trg
1164786844917043200	non
1033026648864641024	trg
1078211875429601281	non
1094501722653900800	non
1126112903705300997	non
1161030835459506176	non
1056545998665904130	non
1171801087914971141	non
1158983003902791680	trg
1110292433496170496	non
992878851926749184	non
1156470938201993216	non
1004837392329650176	non
1164662871600631818	non
997226696909746176	non
1097394966731677696	non
1100082133576704001	non
1070307800079843328	non
1036693882061377537	non
990187786119598080	non
1175039853932810242	non
1017071587068178432	trg
1032241950051782658	trg
1167940938359947265	non
1047849539305136128	non
989573029582856192	non
981848261790224385	non
1157985269838229511	non
1159202400810541057	non
984738376959000576	non
991590696367800327	non
1116303374155227136	non
1088205796297584641	oth
996542438549409792	non
1165568348249346049	non
1157395662130077701	trg
1164102477605683200	non
1066014865779773440	non
1075059818803662850	oth
1115490646914105345	trg
1080799806044454913	non
1038142455739281408	non
1130511431328305152	non
1174298968865554437	non
1084569014653911041	non
1084189337410064384	non
1135585076857774082	non
1010016147314335744	non
1118546911047430145	non
1123589291874095105	non
1079708237115609088	non
1155901029550104581	non
1086337940681310209	trg
1051807227676413952	non
1143901861893824512	non
1164843719301971969	non
1116397695650926592	non
1000641804084174848	non
1095427622409043974	non
1089505913009070081	non
1125114881882112001	trg
1032407540364005378	non
1058450745375289346	trg
1075867759081414656	non
1055634967093501952	non
973614765745549312	trg
1084356778794590209	non
1053259752061497344	non
1147426175804989440	non
1112464490665267201	non
1173494364049485824	non
1126745868332232705	non
1076260299018244096	non
1075107746184392704	non
985201597461483522	non
1097568936416210944	non
1098645454169014272	non
1116077436335206400	non
1176024879344345089	non
1159204133397831680	non
1155697494346600449	non
1130269530045984770	prof
1095037710933344257	non
1011630688301404160	non
1151570839156011009	non
1103614536475652098	trg
1167191131551088640	non
1092121974095122432	non
1048546024896299008	non
1128050502854422528	non
1138163130142515203	trg
1166703279281266688	prof
1003383365989433347	trg
1120173845703548929	non
1126725768799592448	prof
1083160510793764869	non
1167986738263986176	non
1029438205723111429	non
999399037227843584	trg
981183818940977153	non
1138880104514424833	non
985237879482859520	non
981649843880906752	non
1172582457838882816	non
1052295912083607552	trg
1115897864671174659	non
1002201640525619201	oth
1106503358490308608	trg
1148225266331934720	prof
1035977292768595968	non
1008622512559796225	trg
1126424866570285056	non
1020290226684669952	non
1171593497260023808	non
1012336668311982081	non
1097950567949918210	non
1037717929490571265	non
1057871650434269184	non
1153896042334687232	non
1124557759465308160	non
1170203524132741120	non
1162318316955938816	non
1086732444492025858	non
1163778609393389569	non
1060924625222279169	prof
1111729610578976768	non
1043472577841254401	oth
1168866993719652352	non
1008323899384324096	non
1114772419300986880	non
1120022655283937293	non
1085598207948795905	non
1177095266429788162	non
1055620969065312256	non
1058689864646975488	prof
1044357624211427329	prof
1017079862778056704	non
1163512919759437826	non
1150516781242626049	trg
1122245994035412994	trg
1124052274324680713	non
973568978714071040	non
1100113713770778628	non
1120720262297681920	trg
1115924793621139456	non
1073696173423243264	non
1162729160697110528	non
1162446773715120128	non
1145803801040961537	trg
1044515253135069184	trg
1010385531388252160	trg
1015120039316545537	non
1028933945637969920	non
1005609048430010368	prof
1011891435828805632	non
1168626230066843648	non
1036659810056302592	non
987313472194142208	trg
1042472442474766336	non
1164477244766658560	non
1071004220202147840	non
993726559084101633	non
979762969507713024	trg
1146750670441242628	non
1021060416041111554	non
1168495717868068866	non
998105985611976704	non
1104978191351975937	prof
1092420539287826433	prof
1006484517044015104	non
1116600651016916992	non
1132207728758284288	non
1146472343126106112	non
990181302514184194	non
1120399588790362113	non
1046679456881037314	non
975339632866004992	non
1133251844149567488	non
1043161905374945280	non
1052581464875905024	non
1131984086267047936	non
1010643644808867846	non
985488596848308224	non
1075302466223304705	non
1166038471661817857	non
1169590214530097152	non
1122213453559676928	non
1073181641047228417	non
1075751419079204866	non
977156575260536832	non
1099695341669138432	non
1168363508913848320	non
1015342343585697792	non
1173854842953113601	non
1105220810086772738	non
1171810687649288193	non
1177602799481344000	non
1165965870289604608	non
1053805049770622976	non
1160949403651325955	non
1033742022681743366	non
1080548362661838848	non
979808785463152640	non
1073570034902011905	non
1149256762161356800	non
989744456239693825	non
1028567900108582912	non
1087353714623561730	non
1160275744620187648	non
1122178671979180032	non
998489789178540032	non
985897779284365312	non
1077486332715388928	non
1112432034952241152	non
1153655040915181568	trg
1143150929258196994	non
1161608371184779267	non
1129171892198420480	non
1081266268961939456	non
1166975184957521920	trg
1160787188877078528	non
1010212065762578432	non
1033037556865216512	non
1091970730667982849	non
1158045234242228225	non
1002913921399906305	non
1011901837497327616	non
1108010501034909696	non
1154474950536790017	prof
1006648517715165185	non
980844673014083584	non
