id	subtask_b
1160790526976770048	non
1082709838675800070	non
1020642472496680960	prof
1173310982841675777	non
1159081987229044736	non
989622864952295424	non
1154265752519794689	non
1025033080606810112	non
1141385936141529089	non
1040467540256989187	non
1172017150099410944	non
1117303770143174657	ind
1092735540896714752	grp
1138876456224919555	non
1001725944481177600	non
1052079061730770944	non
1010860588472336384	non
991222281413292034	non
1161673212582871040	non
998942083221262336	grp
1001172697135673344	non
1086183218213281792	non
1170670209901965314	non
1028656974278402048	non
1176643633585512448	prof
1140593818179448833	non
1038354323091202049	non
1171479245790437377	prof
1017285335041093632	non
1093204502142947328	grp
1092015132908113920	ind
989564912497254401	ind
1026260574848647170	non
1077479101257142273	non
1173975120303611906	non
974527442172784641	grp
973569107143593984	ind
1012223180910493696	non
980653630754820101	non
1029481055110262786	non
1143390469063434240	non
1147023319931207680	non
978723932953071616	ind
1059558364366159872	non
1045346834879852544	oth
1130490533200191488	non
1089831298217230337	non
1046725863910387712	non
1131680807431680000	grp
1156457920739106816	non
1150732171923079169	ind
1033740657108705280	oth
1111216433898442753	non
999090630642069504	non
1094255066427604993	non
1036001658847875079	ind
1151507431140339715	non
1080167901255159810	non
1133418575484653568	non
1178284207031894018	non
1105553897802907650	non
1021637498060070912	non
1152670035896352768	non
1005228780632371202	non
993041722656608256	non
1167017552259817473	non
1127094186178699264	non
1036659534645874688	non
1117326477719220224	non
1054773682537672705	non
1165640523379544065	non
991746855213195264	non
1087401704478384129	ind
1176812572668022784	non
998954721380626432	non
1034474388249358336	non
1117089818561916929	non
1113304850626957313	non
1106942162435010560	non
1012805602320568321	non
1098138643301044225	non
996071053175779330	non
1146797780712742917	prof
1176566013648932865	non
1016996254579150848	non
1084581690612293632	non
1146425502749659137	non
1009344325946404864	grp
1160318971142463488	non
1097126223178842112	non
999990194911825922	non
1027665487528902657	non
1132756016800653315	ind
1006126457960255488	non
1144906155522699266	prof
1096496821692715009	non
1012109035255025664	non
1042159734193876992	non
974651605973913601	non
1175093741671108608	non
1153323706392948737	non
986677066312638464	non
1107945066088288256	non
1161925567802949632	non
1030570054461673474	non
1173316216888446976	non
1119360972861390848	prof
1080810273752170501	non
986614681719787521	non
1048094550533820416	prof
1160517785820307457	non
1086224593780645888	non
1132738174847836160	ind
989264842254159872	prof
1100534976615985152	non
1085072163546300416	non
1127527007674347522	non
1117523962454528000	ind
1112332668216188928	non
1137490312740397058	non
1104563552172552193	prof
1048062029431492608	non
1016050666236768256	non
1107695245037318145	non
1142481584647528448	non
1173711396984541184	non
1160902692786622465	non
1013337617604272128	non
1122108057616572416	non
987827464331251712	non
1026476980009660416	non
1070339888212525056	non
1008836494902034432	non
994902685504753664	non
1176621280344334336	ind
1052703591914455040	non
1008558933139689472	non
1175159918602661893	non
985422455656321024	non
1148967749772873729	ind
1123540147000238080	non
1105221472476368901	non
1175448102439989256	non
1016446052562538498	non
1033099552486813696	non
1144310873302978560	non
1134852473791930368	non
1145335755293843457	non
1010597790681108481	non
1172240684558036993	ind
1161352016628781056	non
1117528919903752200	non
1110251470534987776	non
1070791351678234624	non
1137794827867869187	ind
1165183345220829185	non
992447772556185600	non
1124741361515814912	non
1040751720635269120	non
1131971146398744582	non
1167210695634640897	non
1045595146581143552	non
998310316474818561	non
977525530378559489	non
1135127444955049984	grp
983259433252900864	non
1038174337155694594	non
1168907772030869504	ind
1176348355162705920	non
1008499550699520000	grp
977835258543575040	non
1167676020251602949	ind
1043479929487339526	non
1172452643668709376	prof
975672392805732352	non
1049653246179061769	non
1103681146636984320	non
1132574174449405952	grp
1118496416324780032	non
1023588819063525376	non
1154319180323274753	non
1024722393317683200	prof
1119004500465995777	non
1130996866336923649	ind
1137408238213914625	non
1008255752895688704	non
1129976150879555584	non
1116357739498831872	non
1123729364821118977	non
1027989648453316609	non
996625326758334464	non
1006061858409852933	non
999019704269275136	non
1043206047157166080	prof
1130833243488641025	non
1159386212978872320	non
1170326068512907264	non
1128379126556110848	non
1167369798315106304	non
1170926250501836800	non
1167354728524783618	non
983124197940621313	non
1161145948745228288	non
987434536307953666	non
1146524624894799878	non
1018036817839476736	non
1161724142216994817	non
1118161761985863680	non
1053504627935723521	non
975393415830614016	non
1144283795417378817	grp
998198010789158912	non
1133722319900336129	non
1165705454695124993	non
1141229891012218880	ind
1171540433710850049	non
1023952786634039297	non
1072860320417296391	non
1073652795864244224	non
991935935104339969	non
1072976935825928192	non
1161594397357694977	non
1175315181855019008	non
1016757348877111301	non
1001525757791916032	non
1042351209670238208	grp
1168945299282419713	non
1042339712768327680	ind
1143795931340509184	non
977147068887306241	non
1147016033544355840	non
1166235708484440064	ind
999131272285966336	non
1146757191082418176	non
993525537829277702	non
994479126546452480	non
1013724510581874688	non
1037756681336365057	non
1058429292575711233	non
1084952302304280576	ind
1133632726211465216	non
1119611919642578944	grp
1083009895170035713	non
1093856411338055680	non
1171725140431970305	non
1029397021717876736	ind
1076786459565322240	non
1032798542753157121	non
1051432400201375744	non
1127964768130797568	non
1039886343101472770	non
1167044805857333248	non
1076166884360421377	non
1096036075775184896	non
1133997758715695109	non
1130789867342974977	ind
1168101381800112129	non
1032155685293895680	non
1081874979648610304	grp
1156728191966425088	non
1052288320082972672	non
1012313728166096896	non
1158736055647928321	non
1172538479349309444	non
1132213759232094208	non
1038499622086422528	grp
1135649023606579200	non
1001743057358761984	prof
1159923910206525441	ind
1156784406520115201	non
1116081372798574594	non
1176145082023591937	non
978363848997724165	non
1003387848161185792	non
1026170699977764864	non
1172945046716522496	non
1044803541188202496	ind
1165641433732341760	non
1167353105018740736	non
1101939513910267904	non
1168304498160361475	non
1057281234970337282	non
1171346560426348544	non
1176221800532992002	non
1072246033143554054	non
1039272942755041281	non
1094235973792223232	ind
1025456176606195712	non
1157556834095566848	non
1159581499630530560	non
992460372488740864	non
992129669364355072	non
990939254619623425	non
1051774073066463232	non
1132676377688387584	ind
987253466585235456	non
977597618900668423	non
1008727998923706368	non
1082725789769048064	non
997866907473793025	non
1149419734221381633	prof
1040588459067535360	non
1132035470186164226	non
1155187714620370945	non
1174658504004710401	non
1035492116909178880	non
1152242130297020416	prof
1099971723385073664	non
1000175689344176128	non
1148316311673610241	non
999769322204684295	ind
1012381303365357568	non
1002311138174959616	non
998596860989276160	non
1167844943957811206	grp
1165391858593337349	non
1000100797928140802	non
1037236598503559168	non
1023814114852982784	non
1130858909818871808	non
1101527129991323648	non
1116755763337109504	non
1165036271326105600	non
1107163572465995777	non
1033717801364672514	non
1006843009374261248	non
1041675445266247684	non
1006987878356996096	non
1133859271890952193	non
1124566634339930115	non
1024308293253189633	non
1015605370927099909	non
1081310770586112005	non
991290388525846529	non
1115138811560853504	non
1097259096691097604	ind
1164469843745214464	non
1167947226544390151	non
1159579583743766530	non
1136269906096340993	non
1034364021309362176	non
1081680198763008000	non
996718809342992384	grp
1118187987374870529	non
990167629439623168	non
1159925289117519877	non
1095582560212738049	non
1168623118308565002	non
1171176360204742656	non
1001517359541178368	non
1121494702598098946	non
1106959223953518592	non
1037791845051518976	non
1076795015815458816	non
1113209819643686912	non
1174679839498002432	non
1050751565299154944	non
1021114986855354369	non
1090634358644461569	non
1120629559592923136	non
1070303708066525184	non
1032637851714957312	ind
987746889901772800	prof
1103925315863109632	non
1051752566500052992	grp
997533220676816896	non
1063695085034967041	non
1161338064825921542	non
1072067435971383296	non
1159015822481874944	non
1025514819837935619	non
1145090317353476096	non
1023347360523595776	non
1157628688403456001	non
980910372222840833	ind
1005350940378124288	non
1169691477489963008	non
997172202737950722	non
1175280676633006081	grp
1172450584680706048	non
979614406924435457	non
1077907056915566592	prof
1135725077528489984	non
1072873258062495745	prof
1018764678015651840	non
1094170586341916672	non
1152349830020304898	non
1128643402072043520	non
1030434255560736768	non
1117803338479874048	non
1037735776983937025	ind
1011895310010978304	non
1027883138016530432	ind
1126887645043412993	non
1100307545808347137	oth
1170546197976817664	grp
1158322938485100544	non
1081625190377893890	non
1149652762428243968	non
1097806728580788224	non
1165891511889870848	non
1111582036739919878	non
985418659530240000	ind
1156696037366607873	non
1048254772275556352	non
1077192341780348928	non
1150440419702038530	non
1171425137532399619	non
1069380921802002433	non
1165333681675866113	grp
1148358982546919424	non
1134179629059792903	non
980141883388317698	non
1094915768570077185	non
1029440680307769344	non
999632838784962561	non
1072438628972969984	non
1077998384986972160	non
1002323606641225728	non
1101154612588003333	non
1038451033318539265	non
1158845720553807873	non
1158353668787310594	non
1033480715931987969	non
978567077211660288	non
1145043486556807169	non
1119713937925332997	non
1010305534149431296	non
987544993635209217	non
992650590546259968	non
1026571785326813185	non
1077486332715388928	non
1029751931282120704	non
1134661370253860864	non
1130815254139723776	non
1111734955158237184	non
978907504775180288	non
1020779654389686275	prof
1097104802218151937	non
1097956241865871366	non
1112355501877141504	non
1015631796044812288	non
1122453745055481858	prof
1058697753793097728	non
1017519168441274373	grp
1056692519398989825	ind
1166663103955832832	non
1132646447516663809	non
1164034820080644096	non
1161363228057853952	non
975284484026314752	non
1111636636654362627	non
1034383819061833728	non
997938714251808768	non
973569003414224898	grp
1165887949772378112	non
1092634169035894785	non
1160852603649085441	non
989017740752105472	non
1069561678797438976	non
1114648973862633474	non
1108038728637923330	non
1032667879454461953	prof
1076954715785699328	non
1119604205185118209	non
1002806024213090307	non
997023148796207110	non
1133102266427367430	prof
1139763229830389760	non
1084412991515361281	non
1124645523103862784	non
1029741939078426626	non
1025048984430276613	ind
1127245566260469760	non
1081261784596660224	non
1010458087034105856	grp
995935452468318208	non
1153427373586563072	grp
1000439920681537537	prof
1108724666384949248	non
1154419640447176706	non
986988405845307392	non
1007935579114426368	ind
1169478697780428800	non
1101975097726959618	ind
1084733902781140993	non
995016612842532866	non
1162091486718152704	non
1129304730503716864	non
1150967898506170368	non
1103044794463457282	non
1175339222833627136	non
1058383044556533766	non
1009792529796132865	non
1130522866833870849	non
1042820108413018113	non
1165648009021050880	non
1033220907161083905	non
1068847416412184576	non
1118960298243833856	grp
1177861782339248128	ind
1143878042449825793	non
1175760155306340352	non
1143591100088758272	grp
1158092876305313794	non
1160947690299121665	grp
984671429768642561	non
1143887504124338176	non
980548214242897920	ind
1130187630623232000	non
1024655712285278208	non
1070199395596021760	prof
1164408471678279680	non
1114543218765336577	non
1049396640841392135	non
1161319367466016768	non
1020070072998645763	non
1132735276336451588	prof
1106324636718059520	non
1171055177643806721	prof
987075516854349825	non
1064070520080138240	non
1167500739415068673	non
1016462564396601348	non
1148286316590829568	non
1073196590838497280	non
1138028192072183808	non
1148939544932290560	ind
1035977292768595968	non
1151778507732729856	non
1106823073335005184	non
1142028075481411584	grp
1132381278353989632	non
1173246103665426432	ind
1174009883429150723	grp
984828125946306560	non
1109931650295709705	non
1125555762518986755	non
1158892872634175489	ind
987701439475716096	non
1085206447636516865	non
1096825076652171266	non
1108922348088889347	ind
1117971564484530176	ind
1164076730014998528	non
983702007352582144	non
1113868923764707328	non
1102097541603250176	non
990153379363082241	non
1164274992789577729	ind
1039924502715662336	non
1105219409394716672	non
976902430150545408	grp
1067872153394192384	non
1157939620988014592	non
1068464220474355712	non
1027278334479216641	ind
1071067675424624641	non
1028668231278583808	non
1048299185353764865	non
1122007769110937600	non
1123547338637815809	prof
1034359819812184066	non
1019959083263320066	prof
1016993078870269952	ind
1076761213546184705	non
1016644530257448960	non
1122783320952193024	ind
973569101594611712	non
998095130925174784	non
1156293986828607488	non
1172153045209272322	non
1004336783738404864	non
1071869717726593025	ind
993902658682523648	non
1109157325170982914	non
1139921282152181766	non
1105476577851252739	ind
1157315047074476038	non
1151500522798637056	non
1032373550634610688	ind
1157357431988588547	non
990490772024778753	non
1108969088913539072	non
1176045974969552896	non
984325793596788737	non
1077217499479977985	non
1155595181997137920	non
1009001911947841536	non
1069612284392210437	non
1163251059814539264	prof
1027281954914398208	non
1101154628144717825	non
1117721158105931776	non
1104800576020402176	non
999406053199671296	ind
1091344871162564608	non
1161320789003706369	non
977970832067751937	non
1154662809168482306	non
1164489385292775426	non
1144348947659599898	non
1168309476669231104	non
1094928655556460545	non
973903140377513984	ind
1133464839102377985	non
978550839450193920	non
986272255633231873	non
1125805640482525185	non
1035431949391867904	non
980490122796912641	prof
1055996501569216512	prof
981886903317417984	ind
1068903044383997953	non
1169905820122746880	non
1024769283946110976	ind
982386643314323456	non
1126391819242221568	non
1098871132151836672	non
1010900305339404291	non
1019634395169345538	non
989221369241096193	non
1081095227723735043	non
1164971614972203008	non
1056270795138314240	non
1109640129906384896	non
1027842792045903877	non
1097970349172551682	non
1165235379743657984	grp
1102369355491352576	non
997202382185476097	non
1116691960172023811	grp
993012032961241088	non
1150463916625027080	ind
1158214823928377344	non
1113568810467037185	non
991060247803564039	non
976300257003782144	non
1016959951930036224	non
1026611581310959625	non
1147564848592670722	ind
1139772177312440321	non
1155473634665910273	non
1102734527540183040	prof
1082588586946506753	non
1044917145619111936	non
1119686101298556929	non
1083826589215981569	ind
1133745024993251328	non
1023287828321583106	non
1161771305898840064	non
980166362126520320	ind
1175529822958886912	non
1159435528644767744	non
1117770551710420992	ind
1101887743720910849	non
1024658275235778560	grp
1097108920148156418	non
1059911989391253509	non
1039001370970546176	non
1102508583332339713	ind
1024218210353250304	oth
986727700659343361	non
1054314334019600384	non
1127916180570816512	non
1163445238054211587	non
992869827135115264	non
1164947296758484992	non
987101043824693249	non
1104804097662828548	non
1080557301491253248	non
1122729800668463104	non
1168694259198898176	non
989076243801919490	non
1163460994569572357	grp
1055077602807963649	oth
1021881679680552961	ind
1142176755811323904	non
973569104358576128	non
1001237878888960000	non
1169138321337044992	non
1161315980972138496	non
985052747119591424	non
1068968589284335618	ind
1041769578379071488	non
1134198149608824832	ind
1126882737460264960	non
1035992476128096257	non
981981390781779968	ind
1157708821856432128	non
980477503184818177	non
1174225503911329792	non
1165012242250764289	ind
1152956708081287171	non
1108948170732519424	non
1101453275876999170	ind
1116343506681962496	non
1164228880032550912	non
1041373045439520769	non
1173249335158611974	non
1002206539531382786	non
1086366964874911744	ind
977305494833582082	non
1120829959537348610	non
1141367021080391680	non
1095740229816860672	non
1158504034589990912	ind
1083735619543748609	non
1038520815782973440	non
1016315342019325954	non
1050069673688076289	prof
1041457088151605248	non
1125131398145351681	grp
1166717080684695552	ind
988431468404854784	non
1073246116458717184	non
1105500173818646528	non
999580237494185984	ind
1147638368303570945	non
979021617807482881	non
991932980942778368	prof
993765951513464834	ind
1132379146234028032	non
1134448025055703040	non
1172981808897646594	non
1008741894506115072	non
984086570834817024	non
1086519811428020224	oth
1076383003360808960	non
1073651521806573568	non
1036395729315655680	non
1135150916959690754	non
1029678706237890561	non
1031472011091095553	prof
1052672758251962376	non
1151907184197951488	non
1172623019203801089	non
1073874788341428224	grp
1032393939049795585	non
1005856163110510593	non
1117497008946855937	non
1151395974843117568	non
1011275006830104577	oth
1093935716583780355	non
1093871936357220352	non
1077162700860522497	non
1010549643191734278	non
1140949905961340928	non
1158901908532355072	non
1099685143898456066	non
1004593834355982336	non
1122141026922188806	non
1164020607064973313	non
992050489071230987	non
1084793566562566144	non
1138545004241182721	non
1031156780011872256	non
1019695382257979394	non
1147174844276064256	non
988389593132265473	non
1175631123617067008	non
1098691997886541825	grp
1090156126434398209	non
1112797120015355904	grp
1057972574251040768	non
1145056505668014080	ind
1056305889341333506	non
1174321294956990465	non
1163156913313464329	non
1163149686385119238	ind
992341407368204288	non
1058444492905287681	non
977274871091810309	non
1175293382115151872	non
1130505363906805762	ind
1026748684967575553	non
1170360389617537027	non
1083678854311567365	non
991021254420426753	non
1045385708016488448	ind
1167182395356745728	non
1153233161117208576	non
1173694824257675265	prof
1178060309543739392	grp
1156470938201993216	non
1092150206160924672	non
1116041845677674496	ind
1167018440147787777	non
1098824236293128192	non
1167714302146568193	non
1158256120219230208	non
988414784235241473	non
1159919535656505344	non
1170401883875397632	ind
1139875906607034368	non
1074271047229337600	grp
1038018559417495553	non
1162973316438794240	oth
1119693504756756480	non
992530866898337795	non
1159394513175101440	non
1132665513727938560	ind
1115689209443037186	non
1091461553201823745	non
1030269308172161024	non
1171395003085709312	non
1167196875663036416	non
1124446545288597504	non
989067644048470016	non
1134183091642257408	ind
975460327142903808	ind
1006465325913792512	non
988626497056530432	non
1078531320899387393	non
1001606383559639040	non
1052197022399426560	grp
998824839472349184	grp
1112295199731003393	non
990897307410460672	non
1113320490607763456	non
1101466160258781184	ind
1081291081759813632	non
1089960564992937984	non
990165770708668416	non
1073753045815697408	non
995722340699959296	non
1055083652697284608	non
1117348505452937216	non
1170645305760591872	ind
1127918355074179073	non
1027162396954161153	non
1161891529746800640	non
1006521408573321216	non
1056041835607572482	non
1116362579876749313	non
1049624800069468160	non
1095757857411207168	non
1040204597254651904	non
1141934633023680513	non
1016575623551176710	non
1113369840906121217	non
1166635671882219520	non
1098970031575220225	non
1006192375222456320	non
1015011374223773698	non
1068474206604718080	non
1149476543212576768	non
1071344213525192704	non
1105436513855332352	non
1056554612117790720	non
1172550972935155712	non
1074322656890109952	non
1051600395141873666	non
1168982002969849856	non
1076721952415510528	non
1176201209805451265	prof
1162414239799218177	non
1108742899443924992	non
1020255844171165697	non
1040945098886922240	non
1034325410002206721	non
1177020022381850624	non
1135362202934923269	ind
1126246937307619328	non
1132987341528883201	non
996299079218089984	ind
987206778847989760	ind
991415111775645697	non
1124288109288538112	grp
1033923050641797120	non
1049554487445209088	non
1072419955914801152	ind
1140894590565851136	non
976327440564936705	non
981575844379418626	non
1157375692385988610	non
1028029191810412544	prof
1151781040421253120	ind
1138118078393282560	non
1142852097408405507	non
1133077112213180416	grp
1159583671222964225	non
1172614391390527488	ind
1121766740965449728	non
1113444371939172358	non
1070723942665674753	non
1104975937517555717	non
1071321880278286337	non
1143638235882672128	non
1052640310516277253	non
1098570526946181120	non
1082530207867781120	prof
1004041067203682306	non
1112408051548651521	non
1040330204156186624	non
1143101763781890048	grp
1136583727767785472	non
1088518977985413121	non
1103881415479910400	non
1172145591134109699	non
1030743708944293888	non
1051146197354864640	non
1090640717981069313	prof
1041805441410457600	non
1149658772563873794	non
1162450062284402688	non
1159239845484666880	non
1048291320173907968	non
1177609100768763904	non
1020278097126584322	non
1158708383136047110	grp
1045367023352639488	non
1137110128451379202	oth
1086317402600730631	non
1098997058898481153	non
1143536389717463042	non
1160758307604369408	non
1149008833060098048	non
1049355121640071169	non
1056770087468830720	prof
1139644465252130821	non
1131357058845106176	non
1153089182526562304	non
1011900940889350144	ind
1153584939486650370	non
990816473131180032	non
989899964699553792	non
1092351015276433409	non
1031917778394140672	non
999701356838637568	non
1059797875528474624	non
1037401065136812032	non
1071822356409135111	non
1163389260961058816	non
1176195148461596672	non
1077483273939488768	non
977174040275292160	non
992471943856246786	ind
1167487811316015104	non
1139623125300207618	non
1116670417354330113	non
1084074993171001346	non
1084133741218463745	non
1030227846340517888	non
1166788813777186816	non
1113209686730399744	non
1104473640781926400	prof
1060481059421327360	non
1025095595223117825	non
985987455630434304	non
1000533064790020100	non
1159871085271293953	non
988575064994951168	non
1084427813199978503	non
1102695415252701184	non
1092351437626134528	non
990485009478938625	non
1109544995785269248	non
1147220696717811715	non
1167953828139819008	non
1046682824860979200	non
1001085775021305856	non
1011606832685740033	non
1110164829145313280	ind
1159472851268882432	non
1059133051249278977	non
1082394104544350218	non
1002522809703297025	non
1163056642990247937	non
1149418918076981250	non
1013663309864763392	non
1146354916908326912	non
1089505913009070081	non
1103856116214190080	non
974275884701093889	non
1110489984975417344	non
973569102857015296	grp
1000414408743575552	non
1166119679959687168	non
1155954859255853056	ind
1155809627285741568	prof
1014950785967411205	non
1121470493297655809	non
1088750358950801408	non
1081671979567116290	non
1058826672320012291	non
1158952320329232384	non
1170322421649481729	non
1048914299064934400	non
1112409494380793856	non
1155095307128135681	grp
992684827236282369	non
1075160425833074688	non
1129639561771081728	non
1170380401942114304	non
1096781040184709120	non
1022272238345699328	non
1162255138045616128	ind
1073546523282206720	non
1117741954018762752	prof
1144714154135248903	non
1115250156784488449	non
1111700405371715584	non
1048330054432948225	grp
1074228679402762240	ind
1159920009658941440	non
1170660066552360960	non
1134571703009517572	non
975254347356532736	ind
1125367240524738566	non
1099724727688593410	grp
1078723650981892098	non
1148138087484219398	non
1048571817173106696	non
1137153180364447745	non
1078668974160834560	non
1119481701711908864	non
1162045417024118784	non
1015310846694690816	ind
1113559931515494401	non
990319965868843008	non
1012274705364078592	non
1107488112878460928	non
1123614940751908866	non
1090599090587648000	non
1014877930856607746	non
1131560575132209153	non
1100113713770778628	non
1163482712319152131	non
1009374437286797312	non
996720041449152513	non
1015626496369741824	non
1176119553337831425	non
1176247988391436288	non
1033123349852028931	non
1015753847103516672	non
1115563101984907269	non
1096673622675075072	non
1027823182479327232	non
1010535164810801152	non
1030418074514726913	non
1155056813408227328	non
1147379967187148800	prof
1168866993719652352	non
991364985631756288	non
1081682904718155776	non
1167425135860703233	ind
1012261894479122432	non
1032415389500596224	ind
1170049415303880707	non
1155536777404473344	non
1173118231445479425	grp
1082714481157988352	ind
1126991715980730371	non
1093246404888268800	non
1169923717075484672	non
997365820870348800	non
1091776402855202816	non
1118484023863652354	non
1120223311152152576	ind
1160101774499467264	non
999188277474353153	non
1011064173948751872	non
1173186692292984834	grp
1170095998439493638	prof
1162994390907969536	non
1124790535355551744	non
1005485778603053057	non
1167178792604975105	non
1126209607523872768	non
1127215478621986817	non
996286024769855488	ind
1007044283801767936	non
1171269215141208064	non
1012327689703829505	non
1134917863414874113	prof
986334770249519104	non
1142482726982959104	non
1104389940497002496	non
1018419124903571456	non
1166945871013003265	non
1111738837888319498	non
1158808112054394881	non
1035401258922860544	non
1161640851052744704	non
1147258920068628480	non
1132780705149272065	non
1045435326800560128	non
974331266513416194	non
1115954366949810176	non
1054413618652024832	non
1130716247061073921	non
1162685842651058177	non
1111764751191851014	non
1165020193095110656	non
1078191625267044353	non
1149410143244890112	non
1149840117764448256	non
1146763811057258496	non
997136837960523776	ind
1172254613132730369	non
1101483850474180609	non
1106071807503798272	non
997577550078599169	non
1026539858360246273	non
1025874352657625089	non
1128586852196323328	ind
1164803709890490369	non
1022209141128015876	grp
981080639129702400	non
1173001257990139905	non
1042306012873740288	non
1071061118565670914	non
1163067978084208641	non
1011448686440742913	non
990986129921986566	non
1078950451024936961	oth
1136201223349161984	non
1152565775741411328	non
1026391989514903552	non
1020109674564259840	non
992106617570242560	non
1104317161307340800	non
976207523350007808	non
1000815473150263296	non
1111727035821580288	non
1005242930142089217	grp
985452668951941120	non
1088930428151566343	non
1008051054758506497	non
1003679670955626499	non
1117076807310876672	grp
1166499763338063873	non
1159373010580774912	non
1173343992290926594	non
1041582398050365440	non
1072120379928444929	non
1153275546136141825	non
1089290937937874944	non
1167709314896879616	non
1170023344407793665	ind
1159833134046728192	non
1109221563243610112	non
1051967366345707520	non
1171780982594314241	non
1072164778699878400	non
1004874178678480896	non
1030741591596695552	non
1072253164328509449	non
1146676166771838976	non
1016437012965023744	non
1108702503179292674	non
992184549147889671	non
1134402854926671874	non
1135576907062358018	non
990854268105224192	non
1035748682870738944	non
1176354261795557376	non
1162756697145978883	non
1088471809140375553	non
1058367544111849472	non
1026207017822810112	ind
1015014312480509954	non
1018816929103007745	non
1092471888373342213	non
1070307800079843328	non
1056561467812728832	ind
1177137258341834752	non
1168289528269955072	non
979447374404902912	non
1058677858003050496	ind
1117888325040271360	non
1020005027484708864	non
1162964656589328385	non
1045698520676798464	non
993226156928307202	non
1156273098200625153	non
1159884846447124480	non
1137770651136270337	grp
1117080031174381570	non
1078014456540643329	ind
1084922698449514496	non
987293679877611520	non
1115706776152940548	non
1037347879386533888	non
1176253756603797510	non
974334909258092544	non
1166266664796741633	non
1040507964380127232	non
1005609048430010368	prof
1147913133589180425	non
1167803901858463745	non
1126032861063204864	non
1143125548585148417	ind
984663488244088832	non
1086168872422703104	non
1109162303231012864	non
977661499492765696	non
1141423353762385921	non
1161010800628293635	non
1163104925003522048	non
1036413547192967168	non
1089682402136461323	ind
1080514367614013440	non
1123342167202779137	non
1127624171398291462	non
1017428081261281282	non
1124070920124010496	non
1059767712543662080	non
978941584677986304	non
1105443801890463744	non
1156905614313959424	prof
993801647615856645	non
1160999550821253120	non
1164286898623434754	non
1024403678017597440	grp
1144007856167038976	non
1066748428963729408	ind
1110408384988278784	non
1130193268606754816	non
1145391525364469763	non
987742734772527105	non
1113389063350964226	non
1101451461840510983	ind
976389176059981826	non
1091609549403049984	non
1159168681915637760	non
1083244310219423744	non
1033740734187401219	ind
1048640269325946881	non
1036654857783058432	non
1176168129212440576	non
1175132740397780992	ind
991023922064887808	non
992149018858975232	ind
985871413482590208	ind
1161622482257944582	non
1077359331870416896	prof
1112106070586077185	non
1123986528865280001	non
992683051426729984	non
987739818473021441	non
1163860601736765442	non
999261500564037632	non
1167404103342972928	non
1165293230293958656	prof
1161532690606252032	non
1013857979878248448	non
1164082040624570368	non
1162064164900225024	non
1155832170021347328	non
1170438462836813824	non
1089136752978202624	non
1093910327127887873	non
1162472695474376706	non
1093957304578465792	non
1155449482034733057	non
989559908478709761	oth
1169528559259590658	non
989646560085643266	non
1173936267823915011	non
992767015864688640	ind
1069378211958726656	non
1090935829118283777	non
1003502961027317760	non
1145331939135520769	grp
1158716935250567168	non
1177221270313799680	non
986311223233916931	non
1098176613051707392	non
1115063432095653888	non
1152455881369575424	grp
1116669463141724164	ind
1161891507722473472	non
1130880677518413824	non
998728736299278337	non
1119596329380933634	grp
1038797161272619008	non
1104361050827354114	non
1138375097813798912	non
993024367994064897	non
1128701433828839425	non
1058407387147747329	non
1136215989396418560	non
1034661900020150274	ind
1164818218382311424	non
998652030104326144	non
1132115224474075136	non
1158146554961780736	non
974735170262700033	non
1002207836414324737	non
1072630605689577473	non
1012808854659268608	non
1102462017938558976	ind
1049347996683591681	non
1074702489545510912	ind
1158367660360568833	non
1034330594577195008	non
990693413950578688	non
977154425218371584	non
992870656973983746	non
1148875132926144512	non
1148930882994081793	non
1088077231635775489	prof
1109923187171700737	non
1044610709445902336	non
1020852111507148800	non
1094981104195522562	prof
976007789163184128	non
1030113338133553157	non
1104869101258919940	non
1141343817636941824	grp
989273815279693825	non
1060861837309284353	non
992910848879456256	non
982309388152201216	non
1032917451086946304	non
1112670026237202432	non
1110289073225248769	non
1116820222126825472	non
1058447621222793222	non
1139790060277157888	prof
1147369173162627072	non
989466268649623552	non
1043463399823298561	non
1088021832542887937	non
994344407238434816	grp
1061223550483398656	non
1111734912812544001	non
1009031972386213889	non
1117118791945789440	non
1160307955985715200	non
1034878243889991680	non
1113063436877848578	non
1073738153910001664	non
1094006444410785793	ind
1004569942778351617	non
1162972156785057793	non
1173659029685645312	non
1176490901276901376	non
1162988525811314688	non
1172426664803876864	prof
1165345345448136705	ind
1119928308525871104	non
1126876329788547074	non
1103964813695352832	prof
976584452288761857	non
1077387294447931392	ind
1137513669758259200	non
1107938429269147649	non
1159777623591006208	non
1024557807947927552	non
1029452049782657024	non
1177896324064251904	non
988111617161342976	non
978326362116280320	non
1120029722942083074	non
979991970184605696	non
1118638955539378177	grp
973662675325652992	non
1124190442130747392	non
1028777209115369472	non
976718662215327744	non
1159615550911373312	non
1176424888552296448	non
1135636683775447040	non
985131783074217984	non
1123594353623150592	non
1016599239097536513	non
1167791350445682688	non
1159409441365774338	non
1171307954580180992	non
1091401086487969792	non
1098329762093764624	non
1133885002394099713	non
996497601594707968	non
1082937224054882304	non
1150384106150256640	non
975963975849570304	non
1074345523186991104	prof
1074597295423934464	non
986501215864479745	non
1026476337052168192	non
1093528604066177025	non
1163125724947079168	non
1156907299346288640	non
1088676463979782144	non
994534479204179968	ind
990194198098907141	non
976618805622394880	non
1084876732258283521	prof
1011777655165849600	non
1086155258659770368	grp
